date,open,high,low,close,volume,ret1,fwd_ret1,rsi14,macd,macd_hist,bb_pctb,dev25,stoch_k,stoch_d,adx,roc10,ma_gap_5_25,ma_gap_25_75,us_ret,jpy_ret,fut_premium,nikkei_vi,nikkei_vi_chg,vix,vix_chg,dow,key
2024-05-31,38173.21875,38526.92969,38087.60938,38487.89844,211000000,0.01140,0.01131,48.57225,-18.18350,-15.60697,0.43691,0.00536,50.36574,30.69008,13.70543,-0.77211,0.22092,-1.17023,-0.59750,0.22002,0.38220,,,14.47000,1.33054,4,mid|low|neg
2024-06-03,38734.94922,39032.50000,38734.94922,38923.03125,115900000,0.01131,-0.00220,53.37453,9.86256,9.95127,0.73777,1.08735,85.64205,53.34125,13.22186,-0.37535,0.18467,-1.19120,0.80279,-0.41559,-0.70146,,,12.92000,-10.71182,0,mid|high|pos
2024-06-04,38702.53906,38895.05859,38591.78906,38837.46094,117900000,-0.00220,-0.00894,52.33947,24.89746,19.98894,0.67337,0.73859,80.03084,72.01288,12.52136,-0.28107,0.04971,-1.09667,0.11161,0.14462,-1.06202,,,13.11000,1.47058,1,mid|high|pos
2024-06-05,38654.08984,38656.41016,38343.98047,38490.17188,119400000,-0.00894,0.00554,48.24987,8.68923,3.02457,0.39815,-0.21972,57.25761,74.31017,11.81017,-0.32869,-0.04249,-1.06630,0.15028,-0.70237,1.23363,,,13.16000,0.38139,2,down|low|pos
2024-06-06,38841.66016,39011.92969,38693.50000,38703.51172,118900000,0.00554,-0.00051,50.79342,12.91002,5.79629,0.54313,0.30235,71.24722,69.51189,11.38419,-1.02218,0.26323,-1.05420,1.18476,-0.60997,-0.17702,,,12.63000,-4.02735,3,mid|high|pos
2024-06-07,38597.55078,38747.26953,38560.85156,38683.92969,96200000,-0.00051,0.00916,50.54784,14.50768,5.91516,0.50780,0.20903,69.96314,66.15599,10.74745,0.09786,0.32221,-1.01882,-0.01998,0.51894,-0.08771,,,12.58000,-0.39588,4,mid|high|pos
2024-06-10,38689.78125,39081.53906,38689.78125,39038.16016,89200000,0.00916,0.00248,54.80479,43.85179,28.20741,0.80123,1.04267,93.19155,78.13397,10.71125,0.35512,0.29850,-0.95578,-0.11152,-0.14878,0.37614,,,12.22000,-2.86168,0,mid|high|pos
2024-06-11,39175.58984,39336.66016,39074.87891,39134.78906,93300000,0.00248,-0.00659,55.91951,74.05073,46.72508,0.85402,1.26135,88.26099,83.80523,11.07169,0.71912,0.42125,-0.95116,0.25809,0.72961,-0.58717,,,12.74000,4.25531,1,mid|high|pos
2024-06-12,38865.14844,38945.98828,38809.35938,38876.71094,108200000,-0.00659,-0.00402,52.21527,76.27956,39.16313,0.59369,0.52342,63.17610,81.54288,10.87350,0.82953,0.55111,-0.90284,0.27104,0.13199,0.75441,,,12.85000,0.86343,2,mid|high|pos
2024-06-13,39182.05859,39252.44141,38689.78906,38720.46875,115900000,-0.00402,0.00243,50.05353,64.69275,22.06106,0.44922,0.05252,37.92646,63.12118,11.17526,1.75103,0.49268,-0.82376,0.85037,0.04139,-0.34986,,,12.04000,-6.30351,3,mid|high|pos
2024-06-14,38587.57031,39025.69922,38554.75000,38814.55859,157100000,0.00243,-0.01835,51.35950,62.38327,15.80126,0.54120,0.23499,47.40483,49.50246,11.17596,0.84873,0.49938,-0.74953,0.23447,-0.19413,-0.88770,,,11.94000,-0.83057,4,mid|high|pos
2024-06-17,38440.98047,38442.69922,37950.19922,38102.44141,107500000,-0.01835,0.00996,42.33675,3.05586,-34.82092,-0.05235,-1.59615,10.98063,32.10398,10.69718,-2.10824,0.02405,-0.71885,-0.03939,0.20919,0.95154,,,12.66000,6.03015,0,mid|low|neg
2024-06-18,38433.48047,38519.01953,38332.89062,38482.10938,97100000,0.00996,0.00230,47.62021,-13.17366,-40.84035,0.30524,-0.62856,38.36460,32.25002,10.11241,-0.91497,-0.32605,-0.68127,0.76644,0.26602,0.56621,,,12.75000,0.71090,1,down|low|neg
2024-06-19,38653.91016,38797.96875,38453.41016,38570.76172,93600000,0.00230,0.00161,48.79989,-18.66698,-37.06694,0.38638,-0.41867,44.75874,31.36799,9.71495,0.20938,-0.50307,-0.64206,0.25213,0.09774,0.33507,,,12.30000,-3.52941,2,down|low|neg
2024-06-20,38410.32031,38637.62109,38263.07812,38633.01953,88000000,0.00161,-0.00095,49.65736,-17.79170,-28.95333,0.46014,-0.22833,49.24916,44.12417,9.05581,-0.18213,-0.51872,-0.62811,0.25213,0.10844,-0.13724,,,12.30000,0.00000,3,down|low|neg
2024-06-21,38608.66016,38795.67969,38532.12891,38596.46875,140800000,-0.00095,0.00539,49.13707,-19.81892,-24.78443,0.42836,-0.30307,46.61289,46.87360,8.67055,-0.22609,-0.61176,-0.59625,-0.25259,0.05510,-0.28881,,,13.28000,7.96748,4,down|low|neg
2024-06-24,38497.42188,38905.46875,38416.07031,38804.64844,93500000,0.00539,0.00950,52.20851,-4.57441,-7.63194,0.62903,0.26213,65.61370,53.82525,8.07870,-0.59816,-0.22167,-0.57946,-0.15621,0.61599,-0.20525,,,13.20000,-0.60241,0,down|high|neg
2024-06-25,38833.89844,39215.07031,38758.07031,39173.14844,108300000,0.00950,0.01261,57.14201,36.81744,27.00792,0.93081,1.19059,93.91104,68.71254,8.12163,0.09802,0.11202,-0.52495,-0.30652,0.58515,0.32382,,,13.33000,0.98485,1,mid|high|pos
2024-06-26,39364.73047,39788.62891,39233.55859,39667.07031,108900000,0.01261,-0.00821,62.70002,108.22855,78.73523,1.15597,2.35543,93.38791,84.30422,9.09076,2.03299,0.56930,-0.41936,0.39336,-0.10946,-0.67328,,,12.84000,-3.67592,2,mid|high|pos
2024-06-27,39434.46875,39439.23828,39193.51172,39341.53906,115000000,-0.00821,0.00614,57.41516,136.97575,85.98594,0.89557,1.49047,75.68088,87.65995,9.89854,1.60398,0.91013,-0.38301,0.15724,0.00000,0.77135,,,12.55000,-2.25857,3,mid|high|pos
2024-06-28,39593.01172,39783.69922,39485.73047,39583.07812,124300000,0.00614,0.00121,60.10232,177.20557,100.97262,0.98789,2.01494,86.52613,85.19831,11.15693,1.97998,1.32120,-0.31275,0.09073,0.58552,0.57328,,,12.24000,-2.47012,4,mid|high|pos
2024-07-01,39839.82031,39942.69141,39537.10156,39631.05859,118800000,0.00121,0.01119,60.63372,210.53274,107.43982,0.95201,2.06168,81.44616,81.21772,12.54572,4.01186,1.67055,-0.26610,-0.40837,0.04109,-0.15407,,,12.44000,1.63399,0,mid|high|pos
2024-07-02,39543.60938,40113.48047,39457.62109,40074.69141,135100000,0.01119,0.01263,65.24327,269.63404,133.23290,1.08089,3.07470,97.90375,88.62534,14.06786,4.13850,2.00677,-0.18795,0.26756,0.13691,0.53727,,,12.22000,-1.76848,1,mid|high|pos
2024-07-03,40225.82812,40694.21094,40172.85156,40580.76172,125600000,0.01263,0.00820,69.61423,353.23601,173.46789,1.14989,4.15947,95.02010,91.45667,16.17389,5.21120,2.26385,-0.04080,0.61953,0.37599,0.13366,,,12.03000,-1.55483,2,mid|high|pos
2024-07-04,40747.58984,40971.23047,40604.14844,40913.64844,118000000,0.00820,-0.00003,72.09974,441.26571,209.19808,1.11914,4.70649,97.74644,96.89010,18.41186,5.90332,2.76917,0.17707,0.50844,-0.00495,-0.68106,,,12.09000,0.49876,3,up|hot|pos
2024-07-05,41009.35938,41100.12891,40746.89062,40912.37109,114200000,-0.00003,-0.00322,72.07538,505.10428,218.42932,1.01648,4.44400,91.98321,94.91658,20.61711,6.00030,3.19344,0.38548,0.50844,0.07245,0.40973,,,12.09000,0.00000,4,up|hot|pos
2024-07-08,40863.14062,41112.23828,40780.69922,40780.69922,113000000,-0.00322,0.01960,69.46947,538.86035,201.74831,0.91457,3.91075,82.72088,90.81685,22.67723,5.09230,3.58392,0.54921,0.54488,-0.16273,0.15767,,,12.48000,3.22580,0,up|high|pos
2024-07-09,40953.41016,41769.35156,40942.44141,41580.17188,118200000,0.01960,0.00606,75.30713,622.94214,228.66408,1.03545,5.65249,92.65561,89.11990,25.19130,6.14457,4.06024,0.80396,0.10167,-0.44621,-0.34914,,,12.37000,-0.88141,1,up|hot|pos
2024-07-10,41444.32812,41889.16016,41430.37891,41831.98828,134400000,0.00606,0.00937,76.81114,701.80706,246.02320,1.00376,5.93254,97.64874,91.00841,27.62106,5.45772,4.34169,1.11376,0.07411,0.13633,1.42956,,,12.51000,1.13177,2,up|hot|pos
2024-07-11,42343.71875,42426.76953,42102.46094,42224.01953,123000000,0.00937,-0.02447,78.95971,786.87116,264.86984,1.00110,6.54535,93.17144,94.49193,30.26388,7.32681,4.63223,1.41167,1.02081,0.29467,-1.71573,,,12.85000,2.71783,3,up|hot|pos
2024-07-12,41668.85938,41754.76172,41188.28906,41190.67969,130400000,-0.02447,0.00205,62.51691,762.11795,192.09331,0.75873,3.67557,58.36888,83.06302,30.41930,4.06134,4.50826,1.64077,-0.87630,0.17108,-0.03807,,,12.92000,0.54474,4,up|high|pos
2024-07-16,41366.78906,41520.07031,41220.64844,41275.07812,100800000,0.00205,-0.00430,63.19113,740.77195,136.59785,0.75242,3.65456,48.90269,66.81434,30.56361,4.14831,4.52174,1.85188,0.28262,0.07080,0.71453,,,13.12000,1.54799,1,up|high|pos
2024-07-17,41416.17969,41466.44922,41054.71875,41097.69141,109900000,-0.00430,-0.02363,60.71906,701.45553,77.82514,0.69356,3.00598,27.07875,44.78344,30.32372,2.55273,4.07419,2.02036,0.63894,-0.10864,-2.12346,,,13.19000,0.53353,2,up|high|pos
2024-07-18,40521.71094,40587.62891,40104.21875,40126.35156,117600000,-0.02363,-0.00156,49.33721,585.17246,-30.76634,0.45902,0.44560,0.95295,25.64480,28.31983,-1.11977,3.09005,2.15664,-1.39275,0.13216,-0.21520,,,14.48000,9.78014,3,up|low|neg
2024-07-19,39965.91016,40212.89844,39824.57812,40063.78906,99800000,-0.00156,-0.01160,48.70395,482.40813,-106.82454,0.42254,0.15428,9.19267,12.40812,26.56206,-2.07720,1.87151,2.28496,-0.78164,-1.68235,-0.95794,,,15.93000,10.01382,4,up|low|neg
2024-07-22,39947.94922,39973.19922,39519.39062,39599.00000,82700000,-0.01160,-0.00012,44.16828,359.32004,-183.93010,0.27826,-1.08522,2.73818,4.29460,25.37215,-3.21021,0.99649,2.37356,-0.71403,0.94035,0.98740,,,16.52000,3.70370,0,up|low|neg
2024-07-23,39864.08984,39927.89062,39519.91016,39594.39062,88300000,-0.00012,-0.01110,44.12439,258.42099,-227.86332,0.25184,-1.24395,2.57964,4.83683,24.26722,-2.90900,0.00777,2.52119,1.07920,0.17309,-0.26365,,,14.91000,-9.74577,1,up|low|neg
2024-07-24,39336.73828,39643.26953,39096.50000,39154.85156,110300000,-0.01110,-0.03283,40.03894,141.36111,-275.93856,0.12696,-2.40575,1.75216,2.35666,23.84469,-5.83288,-1.02782,2.61163,-0.15581,-0.33730,-2.51527,,,14.72000,-1.27431,2,mid|low|neg
2024-07-25,38524.19922,38557.78906,37825.57812,37869.51172,143000000,-0.03283,-0.00534,30.99983,-54.49765,-377.43786,-0.10673,-5.54344,1.11814,1.81665,24.80891,-9.47236,-2.08441,2.57916,-2.31491,-0.71578,-0.26278,,,18.04000,22.55435,3,mid|low|neg
2024-07-26,37792.87109,38105.96094,37611.19141,37667.41016,124000000,-0.00534,0.02127,29.85841,-223.44926,-437.11157,-0.06001,-5.95694,1.43823,1.43617,25.88571,-10.79151,-3.18658,2.53909,-0.51426,-1.20500,1.59976,,,18.46000,2.32815,4,mid|cold|neg
2024-07-29,38139.12109,38719.69922,38010.01172,38468.62891,107300000,0.02127,0.00149,39.38681,-289.35743,-402.41580,0.14076,-3.94430,22.24073,8.26570,25.77546,-6.60841,-3.73872,2.57167,1.10905,-0.12606,-0.43835,,,16.39000,-11.21343,0,mid|low|neg
2024-07-30,38241.35156,38531.16016,38076.69922,38525.94922,109700000,0.00149,0.01495,40.01463,-333.12481,-356.94654,0.17679,-3.77438,30.73331,18.13742,25.67309,-6.66051,-4.24564,2.58010,0.08133,0.28758,-1.04073,,,16.60000,1.28128,1,mid|low|neg
2024-07-31,38140.76953,39188.37109,37954.37891,39101.82031,146400000,0.01495,-0.02495,46.05942,-317.68076,-273.20199,0.30237,-2.32908,57.29426,36.75610,24.50111,-4.85641,-4.26531,2.58474,-0.49602,-0.19853,-1.19386,,,17.69000,6.56627,2,mid|low|neg
2024-08-01,38781.55859,38781.55859,37737.87891,38126.32812,178800000,-0.02495,-0.05814,38.90708,-379.77747,-268.23896,0.15558,-4.61889,21.80927,36.61228,23.68013,-4.98431,-3.98921,2.47573,1.57934,-0.75601,-3.25583,,,16.36000,-7.51837,3,mid|low|neg
2024-08-02,37444.17188,37471.51953,35880.14844,35909.69922,204300000,-0.05814,-0.12396,28.19354,-600.92589,-391.50990,-0.09680,-9.85468,0.73006,26.61120,24.63244,-10.36869,-4.54085,2.23995,-1.36935,-1.91655,-2.65861,,,18.59000,13.63080,4,mid|cold|neg
2024-08-05,35249.35938,35301.17969,31156.11914,31458.41992,285600000,-0.12396,0.10226,17.67067,-1122.42996,-730.41119,-0.31598,-20.37931,3.56186,8.70040,27.45323,-20.55754,-7.30420,1.64979,-1.83819,-0.36262,6.88712,,,23.39000,25.82033,0,mid|cold|neg
2024-08-06,32077.33008,34911.80078,32077.33008,34675.46094,251200000,0.10226,0.01194,36.20337,-1261.59450,-695.66058,0.08146,-11.79451,43.81513,16.03568,30.07253,-12.42330,-8.79573,1.25396,-2.99688,-2.42425,-1.78934,,,38.57000,64.89953,1,mid|low|neg
2024-08-07,34122.35156,35849.76953,33739.46094,35089.62109,242800000,0.01194,-0.00737,38.13414,-1323.21099,-605.82165,0.16123,-10.28594,48.97135,32.11611,31.44759,-10.38244,-10.38237,0.84392,1.03541,0.14149,-1.96531,,,27.71000,-28.15660,2,mid|low|neg
2024-08-08,34645.78906,35379.64844,34207.16016,34831.14844,165300000,-0.00737,0.00557,37.37393,-1377.02558,-527.70900,0.17235,-10.42005,45.75341,46.17996,32.72444,-8.02324,-11.54723,0.32811,-0.77346,-0.72570,2.23363,,,27.85000,0.50524,3,mid|low|neg
2024-08-09,35272.33984,35671.30859,34445.57031,35025.00000,176900000,0.00557,0.03448,38.36631,-1388.03148,-430.97191,0.21724,-9.37248,48.16683,47.63053,33.57414,-7.01511,-11.46596,-0.19678,2.30426,0.96178,0.71378,,,23.79000,-14.57809,4,down|low|neg
2024-08-13,35490.57812,36232.51172,35476.78906,36232.51172,140700000,0.03448,0.00579,44.28839,-1284.51058,-261.96081,0.35333,-5.79172,63.20012,52.37345,33.73027,-5.81283,-8.55242,-0.63505,0.00430,-0.42460,0.50366,,,20.71000,-12.94662,1,down|low|neg
2024-08-14,36535.60156,36683.89062,36074.71094,36442.42969,135600000,0.00579,0.00780,45.27286,-1172.02058,-119.57665,0.39315,-4.81645,69.32467,60.23054,33.38658,-5.40809,-7.21491,-1.01458,1.68476,-0.04081,-0.45944,,,18.12000,-12.50603,2,down|low|neg
2024-08-15,36381.39844,36885.16016,36381.39844,36726.64062,119700000,0.00780,0.03638,46.64750,-1047.85893,3.66800,0.44268,-3.58523,88.20536,73.57671,32.84987,-6.07435,-5.88252,-1.48589,0.38237,-0.00748,2.44607,,,16.19000,-10.65122,3,down|low|pos
2024-08-16,37304.92969,38143.55078,37304.92969,38062.67188,129500000,0.03638,-0.01771,52.66636,-832.06188,175.57204,0.60964,0.31920,98.84251,85.45751,31.11748,-0.16696,-3.80510,-1.88014,1.61332,0.19188,-1.08419,,,15.23000,-5.92959,4,down|high|pos
2024-08-19,37863.76172,38125.26953,37318.03906,37388.62109,107800000,-0.01771,0.01803,49.62465,-707.27836,240.28445,0.54849,-0.95244,87.55519,91.53435,29.50883,4.11845,-2.05990,-2.34608,0.19898,1.33715,1.15377,,,14.80000,-2.82337,0,down|low|pos
2024-08-20,37847.85156,38236.39062,37738.30078,38062.92188,110600000,0.01803,-0.00292,52.57541,-547.66297,319.91987,0.64691,1.16919,96.14251,94.18007,27.90757,20.99439,-0.76118,-2.66265,0.97223,-0.84840,-1.38697,,,14.65000,-1.01352,1,down|high|pos
2024-08-21,37653.33984,38026.01953,37605.82812,37951.80078,94800000,-0.00292,0.00683,52.03449,-425.23136,353.88118,0.64947,1.23151,92.93687,92.21152,26.53672,9.44858,0.39590,-2.99706,-0.19846,-0.84957,-0.17601,,,15.88000,8.39591,2,mid|high|pos
2024-08-22,38033.78125,38408.19141,37883.85938,38211.01172,92800000,0.00683,0.00401,53.24297,-303.78542,380.26170,0.69564,2.23781,95.02401,94.70113,24.86369,8.89548,1.50039,-3.27500,0.42397,-0.92162,-0.42138,,,16.27000,2.45592,3,mid|high|pos
2024-08-23,38278.17969,38424.26953,38053.46875,38364.26953,89800000,0.00401,-0.00662,53.98122,-192.94784,392.87943,0.71128,2.84181,97.96436,95.30841,23.29300,10.14357,1.85386,-3.46280,-0.89328,-0.15756,-0.08933,,,17.55000,7.86723,4,mid|high|pos
2024-08-26,38156.41016,38204.80859,37825.30859,38110.21875,91700000,-0.00662,0.00468,52.50140,-124.17660,369.32053,0.67238,2.37523,86.63363,93.20733,22.07294,8.80862,2.45536,-3.66622,1.14834,0.74698,-0.19737,,,15.86000,-9.62963,0,mid|high|pos
2024-08-27,38066.30859,38365.64062,37911.32031,38288.62109,84300000,0.00468,0.00217,53.46612,-54.64935,351.07822,0.69860,2.99950,93.35991,92.65263,20.74713,5.67476,2.72125,-3.80384,-0.31537,-1.50613,-0.04863,,,16.15000,1.82850,1,mid|high|pos
2024-08-28,38221.37891,38399.91016,38141.48828,38371.76172,88700000,0.00217,-0.00024,53.93566,7.07865,330.24498,0.71175,3.35913,95.30904,91.76753,19.47312,5.29419,3.08281,-3.93677,0.15952,0.35834,-0.60399,,,15.43000,-4.45820,2,mid|high|pos
2024-08-29,38119.94922,38401.14844,37970.19922,38362.53125,106500000,-0.00024,0.00743,53.87067,54.62404,302.23229,0.72027,3.42256,94.41904,94.36266,18.50010,4.45423,3.25258,-4.01899,-0.59760,-0.37435,-0.20210,,,17.11000,10.88788,3,mid|high|pos
2024-08-30,38388.03906,38669.78906,38316.87109,38647.75000,136600000,0.00743,0.00137,55.64905,114.00470,289.29036,0.75320,4.10412,97.92858,95.88555,17.22873,1.53714,3.31872,-3.94712,-0.00394,0.31811,0.88556,,,15.65000,-8.53303,4,mid|high|pos
2024-09-02,39025.30859,39080.64062,38476.51172,38700.87109,87100000,0.00137,-0.00038,55.98936,163.46639,271.00164,0.73705,4.13126,74.24964,88.86575,16.48165,3.50976,3.52165,-3.83289,1.00931,0.31641,0.74709,,,15.00000,-4.15335,0,mid|high|pos
2024-09-03,38745.76172,38967.55859,38581.55078,38686.30859,91200000,-0.00038,-0.04236,55.86281,199.19388,245.38331,0.74797,4.06770,68.58743,80.25522,15.78793,1.63778,3.71136,-3.80700,1.00931,1.02905,-2.82092,,,15.00000,0.00000,1,mid|high|pos
2024-09-04,38039.91016,38080.01953,36879.32812,37047.60938,144400000,-0.04236,-0.01054,43.85176,94.19304,112.30597,0.42349,-0.18169,7.64459,50.16055,16.18083,-2.38247,3.16306,-3.89297,-2.11511,0.23296,-0.87080,,,20.72000,38.13333,2,mid|low|pos
2024-09-05,36536.25000,37099.96094,36359.23047,36657.08984,111300000,-0.01054,-0.00725,41.55854,-20.29855,-1.74850,0.31420,-0.97296,10.94504,29.05902,16.99313,-4.06669,2.51416,-4.07035,-0.16025,-0.93306,0.96273,,,21.32000,2.89575,3,mid|low|neg
2024-09-06,36815.00000,36898.28125,36235.60938,36391.46875,111700000,-0.00725,-0.00483,40.02533,-130.95777,-89.92617,0.20277,-1.50588,5.47830,8.02264,17.85072,-5.14229,1.48537,-4.17649,-0.30180,-1.39591,-3.12290,,,19.90000,-6.66041,4,mid|low|neg
2024-09-09,35805.82031,36248.12109,35247.87109,36215.75000,118200000,-0.00483,-0.00156,39.00028,-230.18164,-151.32003,0.09323,-2.01393,25.25273,13.89202,19.39058,-4.97103,0.10699,-4.04894,-1.72602,0.04814,-0.00207,,,22.38000,12.46231,0,mid|low|neg
2024-09-10,36386.12109,36537.03125,36001.57812,36159.16016,112300000,-0.00156,-0.01492,38.65692,-309.81227,-184.76053,0.08105,-2.66223,23.77626,18.16910,20.38089,-5.56160,-1.76029,-3.47771,1.15801,-0.63254,-0.05299,,,19.45000,-13.09204,1,down|low|neg
2024-09-11,36029.89844,36056.87109,35253.42969,35619.76953,127600000,-0.01492,0.03407,35.45302,-411.69864,-229.31752,-0.01808,-4.21163,9.70313,19.57737,21.82302,-7.17192,-2.62802,-3.26964,0.44727,0.48497,2.73789,,,19.08000,-1.90232,2,down|low|neg
2024-09-12,36185.62109,36902.21094,36172.26172,36833.26953,126300000,0.03407,-0.00683,46.24688,-390.02899,-166.11830,0.29681,-1.13373,41.36430,24.94789,21.98055,-3.98634,-2.71574,-3.02020,1.06650,-0.65863,0.37121,,,17.69000,-7.28511,3,down|low|neg
2024-09-13,36882.41016,36887.39844,36441.33984,36581.76172,115900000,-0.00683,-0.01035,44.58284,-388.66988,-131.80735,0.25510,-1.99303,35.86029,28.97591,22.12682,-5.34569,-2.79628,-2.77126,0.74953,0.25029,-0.23717,,,17.07000,-3.50481,4,down|low|neg
2024-09-17,36601.92969,36663.17969,35828.53906,36203.21875,127300000,-0.01035,0.00489,42.12597,-413.37292,-125.20831,0.18651,-3.12950,33.73226,36.98562,22.75120,-6.45374,-2.92557,-2.58588,0.12566,-0.50106,1.17885,,,17.14000,0.41007,1,down|low|neg
2024-09-18,36546.03906,36675.07031,36127.44922,36380.17188,99900000,0.00489,0.02131,43.68819,-413.90043,-100.58866,0.25513,-2.67140,61.13639,43.57631,23.31342,-5.96112,-2.82265,-2.49906,0.02646,0.00000,0.71420,,,17.61000,2.74213,2,down|low|neg
2024-09-19,36958.92969,37394.51953,36958.92969,37155.32812,114100000,0.02131,0.01530,50.04905,-347.76108,-27.55945,0.45258,-0.67339,88.85745,61.24203,22.81835,0.29076,-2.07573,-2.36465,-0.28965,0.87009,1.70816,,,18.23000,3.52072,3,down|high|neg
2024-09-20,37714.07031,37974.71875,37654.10938,37723.91016,162600000,0.01530,0.00574,54.14100,-246.62245,58.86335,0.59893,0.73916,90.80225,80.26536,21.63964,2.91027,-1.70437,-2.22264,1.69769,0.48939,1.20902,,,16.33000,-10.42238,4,down|high|pos
2024-09-24,38171.35938,38427.14844,37902.98828,37940.58984,113500000,0.00574,-0.00185,55.63262,-147.28727,126.55882,0.66076,1.33101,84.66913,88.10961,20.15700,4.25682,-0.96572,-2.21668,0.28093,0.80219,-0.25195,,,15.89000,-2.69442,1,down|high|pos
2024-09-25,37947.35156,38109.23828,37868.83984,37870.26172,108200000,-0.00185,0.02787,55.00723,-73.39230,160.36303,0.64729,1.09116,82.45318,85.97485,18.74081,4.56849,-0.12665,-2.13798,0.25112,-0.25416,0.83110,,,15.39000,-3.14663,2,down|high|pos
2024-09-26,38266.78906,38925.62891,38240.64844,38925.62891,141000000,0.02787,0.02322,61.92438,69.52783,242.62653,0.89147,3.81274,100.00000,89.04077,18.30517,7.65081,1.13916,-2.05607,-0.18612,-0.46993,1.80953,,,15.41000,0.12995,3,mid|high|pos
2024-09-27,39108.26953,39829.55859,38917.98047,39829.55859,161900000,0.02322,-0.04795,66.65321,252.81831,340.73361,1.03340,6.01112,100.00000,94.15106,18.70173,11.81869,2.36052,-1.88692,0.40387,1.20311,-5.79860,,,15.37000,-0.25957,4,mid|high|pos
2024-09-30,39117.82812,39126.35938,37797.91016,37919.55078,190500000,-0.04795,0.01932,51.96674,241.17554,263.27267,0.62108,0.95873,52.26197,84.08732,17.77602,2.94918,2.49647,-1.87585,-0.12532,0.27163,0.68685,,,16.96000,10.34482,0,mid|high|pos
2024-10-01,38232.46875,38718.12891,38232.46875,38651.96875,132100000,0.01932,-0.02182,55.97287,287.73178,247.86313,0.78365,2.87723,68.19138,73.48445,16.91644,5.65912,2.84376,-1.83810,0.42366,-1.58055,-1.57034,,,16.73000,-1.35613,1,mid|high|pos
2024-10-02,38136.19922,38213.53906,37651.07031,37808.76172,139600000,-0.02182,0.01966,50.72738,253.66409,171.03635,0.60985,0.66523,29.60438,50.01925,15.90920,4.43481,2.84403,-1.83843,-0.93241,0.64924,2.25143,,,19.26000,15.12254,2,mid|high|pos
2024-10-03,38459.12891,38856.75000,38457.62109,38552.05859,126800000,0.01966,0.00217,54.75282,283.37646,160.59898,0.78405,2.61546,41.35842,46.38473,15.21754,5.96997,2.61632,-1.80190,0.01384,0.01808,0.16326,,,18.90000,-1.86916,3,mid|high|pos
2024-10-04,38594.73047,38735.28906,38501.82031,38635.62109,121200000,0.00217,0.01804,55.19597,310.09198,149.85160,0.77618,2.80900,45.19422,38.71901,14.57528,3.98407,1.95208,-1.79256,-0.16814,1.98002,2.58668,,,20.49000,8.41270,4,mid|high|pos
2024-10-07,39239.92188,39560.78125,39195.92969,39332.73828,128000000,0.01804,-0.01005,58.81954,383.09962,178.28739,0.88142,4.55605,77.19426,54.58230,14.75412,4.26474,2.59823,-1.72028,0.89702,0.17601,-1.26546,,,19.21000,-6.24695,0,mid|high|pos
2024-10-08,39021.12891,39117.08984,38817.53906,38937.53906,120400000,-0.01005,0.00874,56.05193,404.40766,159.67634,0.76889,3.47363,59.05328,60.48059,14.46823,2.62766,2.71840,-1.70255,-0.95860,1.34841,1.12349,,,22.64000,17.85529,1,mid|high|pos
2024-10-09,39385.48828,39456.28125,39115.62891,39277.96094,106800000,0.00874,0.00262,57.88997,443.64952,159.13457,0.80821,4.31429,74.67980,70.30911,14.51885,3.71716,3.43581,-1.66434,0.96893,-0.45290,0.84536,,,21.42000,-5.38869,2,mid|high|pos
2024-10-10,39575.80078,39616.58984,39282.19141,39380.89062,103500000,0.00262,0.00571,58.45573,477.54965,154.42776,0.80037,4.51053,88.00830,73.91379,14.71501,1.16957,3.79946,-1.61866,0.71134,0.00878,-0.15716,,,20.86000,-2.61438,3,mid|high|pos
2024-10-11,39636.87109,39668.92969,39415.26172,39605.80078,110900000,0.00571,0.00769,59.72893,516.60897,154.78966,0.82903,4.82275,96.87149,86.51986,14.94786,-0.56179,4.03189,-1.37900,-0.20701,0.67563,0.69232,,,20.93000,0.33557,4,mid|high|pos
2024-10-15,40047.14844,40257.33984,39910.55078,39910.55078,129000000,0.00769,-0.01830,61.45276,565.63426,163.05196,0.85832,5.26674,86.69404,90.52461,15.71549,5.25059,3.97961,-1.06470,0.77077,0.42366,-2.58215,,,19.70000,-5.87673,1,mid|high|pos
2024-10-16,39362.62891,39362.62891,39062.85156,39180.30078,108100000,-0.01830,-0.00687,55.33978,539.34486,109.41004,0.67298,3.03749,40.15515,74.57356,15.28436,1.36690,3.80225,-0.75680,-0.76095,0.22500,0.53522,,,20.64000,4.77157,2,mid|high|pos
2024-10-17,39263.82031,39299.73828,38911.19141,38911.19141,107200000,-0.00687,0.00181,53.23806,491.13395,48.95931,0.58702,2.04046,23.31909,50.05609,14.69632,2.91580,3.31640,-0.46050,0.46791,-0.38151,0.56233,,,19.58000,-5.13566,3,mid|high|pos
2024-10-18,39092.46875,39186.64062,38893.51953,38981.75000,95700000,0.00181,-0.00070,53.73420,453.39351,8.97509,0.58508,1.92371,11.40512,24.95978,14.12737,1.11457,2.80268,-0.14488,-0.01712,0.31993,0.47009,,,19.11000,-2.40041,4,mid|high|pos
2024-10-21,38960.19922,39119.67188,38775.58984,38954.60156,99000000,-0.00070,-0.01393,53.49900,416.49222,-22.34096,0.55243,1.49873,12.08110,15.60177,13.43828,0.82561,2.10602,0.22699,0.39716,0.35032,-0.05032,,,18.03000,-5.65149,0,up|high|neg
